bin_id,segment_id,start_km,end_km,t_start,t_end,density,rate,los_class,bin_size_km,schema_version,analysis_hash
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:36:00Z,2025-10-15T08:38:00Z,0.0090,0.1218,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:36:00Z,2025-10-15T08:38:00Z,0.0660,0.9142,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T08:38:00Z,2025-10-15T08:40:00Z,0.0140,0.1777,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T08:38:00Z,2025-10-15T08:40:00Z,0.0140,0.1807,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T08:38:00Z,2025-10-15T08:40:00Z,0.0140,0.1826,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:38:00Z,2025-10-15T08:40:00Z,0.0080,0.1054,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:38:00Z,2025-10-15T08:40:00Z,0.0470,0.6422,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T08:40:00Z,2025-10-15T08:42:00Z,0.0160,0.1996,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T08:40:00Z,2025-10-15T08:42:00Z,0.0150,0.1886,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T08:40:00Z,2025-10-15T08:42:00Z,0.0100,0.1279,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:40:00Z,2025-10-15T08:42:00Z,0.0150,0.1943,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:40:00Z,2025-10-15T08:42:00Z,0.0350,0.4650,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T08:42:00Z,2025-10-15T08:44:00Z,0.0020,0.0242,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T08:42:00Z,2025-10-15T08:44:00Z,0.0070,0.0867,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T08:42:00Z,2025-10-15T08:44:00Z,0.0190,0.2380,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:42:00Z,2025-10-15T08:44:00Z,0.0130,0.1650,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:42:00Z,2025-10-15T08:44:00Z,0.0400,0.5210,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T08:44:00Z,2025-10-15T08:46:00Z,0.0050,0.0601,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T08:44:00Z,2025-10-15T08:46:00Z,0.0030,0.0363,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T08:44:00Z,2025-10-15T08:46:00Z,0.0030,0.0368,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:44:00Z,2025-10-15T08:46:00Z,0.0160,0.1996,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:44:00Z,2025-10-15T08:46:00Z,0.0500,0.6414,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T08:46:00Z,2025-10-15T08:48:00Z,0.0080,0.0941,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T08:46:00Z,2025-10-15T08:48:00Z,0.0040,0.0478,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T08:46:00Z,2025-10-15T08:48:00Z,0.0040,0.0483,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:46:00Z,2025-10-15T08:48:00Z,0.0020,0.0242,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:46:00Z,2025-10-15T08:48:00Z,0.0450,0.5666,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T08:48:00Z,2025-10-15T08:50:00Z,0.0080,0.0922,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T08:48:00Z,2025-10-15T08:50:00Z,0.0040,0.0468,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T08:48:00Z,2025-10-15T08:50:00Z,0.0060,0.0712,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:48:00Z,2025-10-15T08:50:00Z,0.0040,0.0481,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:48:00Z,2025-10-15T08:50:00Z,0.0330,0.4108,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T08:50:00Z,2025-10-15T08:52:00Z,0.0040,0.0452,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T08:50:00Z,2025-10-15T08:52:00Z,0.0030,0.0345,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T08:50:00Z,2025-10-15T08:52:00Z,0.0080,0.0926,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:50:00Z,2025-10-15T08:52:00Z,0.0050,0.0592,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:50:00Z,2025-10-15T08:52:00Z,0.0160,0.1948,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T08:52:00Z,2025-10-15T08:54:00Z,0.0070,0.0780,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T08:52:00Z,2025-10-15T08:54:00Z,0.0040,0.0450,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T08:52:00Z,2025-10-15T08:54:00Z,0.0040,0.0458,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:52:00Z,2025-10-15T08:54:00Z,0.0050,0.0577,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:52:00Z,2025-10-15T08:54:00Z,0.0170,0.2023,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T08:54:00Z,2025-10-15T08:56:00Z,0.0090,0.0983,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T08:54:00Z,2025-10-15T08:56:00Z,0.0050,0.0553,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T08:54:00Z,2025-10-15T08:56:00Z,0.0070,0.0787,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:54:00Z,2025-10-15T08:56:00Z,0.0010,0.0114,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:54:00Z,2025-10-15T08:56:00Z,0.0200,0.2341,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T08:56:00Z,2025-10-15T08:58:00Z,0.0080,0.0862,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T08:56:00Z,2025-10-15T08:58:00Z,0.0090,0.0980,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T08:56:00Z,2025-10-15T08:58:00Z,0.0060,0.0661,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:56:00Z,2025-10-15T08:58:00Z,0.0060,0.0670,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:56:00Z,2025-10-15T08:58:00Z,0.0160,0.1842,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T08:58:00Z,2025-10-15T09:00:00Z,0.0100,0.1057,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T08:58:00Z,2025-10-15T09:00:00Z,0.0050,0.0535,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T08:58:00Z,2025-10-15T09:00:00Z,0.0110,0.1195,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T08:58:00Z,2025-10-15T09:00:00Z,0.0060,0.0657,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T08:58:00Z,2025-10-15T09:00:00Z,0.0200,0.2265,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:00:00Z,2025-10-15T09:02:00Z,0.0030,0.0313,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:00:00Z,2025-10-15T09:02:00Z,0.0080,0.0844,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:00:00Z,2025-10-15T09:02:00Z,0.0070,0.0744,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:00:00Z,2025-10-15T09:02:00Z,0.0080,0.0866,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:00:00Z,2025-10-15T09:02:00Z,0.0220,0.2437,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:02:00Z,2025-10-15T09:04:00Z,0.0020,0.0203,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:02:00Z,2025-10-15T09:04:00Z,0.0020,0.0209,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:02:00Z,2025-10-15T09:04:00Z,0.0060,0.0631,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:02:00Z,2025-10-15T09:04:00Z,0.0080,0.0846,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:02:00Z,2025-10-15T09:04:00Z,0.0280,0.3066,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:04:00Z,2025-10-15T09:06:00Z,0.0030,0.0302,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:04:00Z,2025-10-15T09:06:00Z,0.0030,0.0305,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:04:00Z,2025-10-15T09:06:00Z,0.0010,0.0104,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:04:00Z,2025-10-15T09:06:00Z,0.0040,0.0418,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:04:00Z,2025-10-15T09:06:00Z,0.0310,0.3338,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:06:00Z,2025-10-15T09:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:06:00Z,2025-10-15T09:08:00Z,0.0010,0.0100,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:06:00Z,2025-10-15T09:08:00Z,0.0050,0.0507,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:06:00Z,2025-10-15T09:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:06:00Z,2025-10-15T09:08:00Z,0.0260,0.2767,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:08:00Z,2025-10-15T09:10:00Z,0.0020,0.0196,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:08:00Z,2025-10-15T09:10:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:08:00Z,2025-10-15T09:10:00Z,0.0010,0.0100,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:08:00Z,2025-10-15T09:10:00Z,0.0040,0.0405,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:08:00Z,2025-10-15T09:10:00Z,0.0170,0.1787,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:10:00Z,2025-10-15T09:12:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:10:00Z,2025-10-15T09:12:00Z,0.0010,0.0098,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:10:00Z,2025-10-15T09:12:00Z,0.0010,0.0098,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:10:00Z,2025-10-15T09:12:00Z,0.0010,0.0100,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:10:00Z,2025-10-15T09:12:00Z,0.0100,0.1029,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:12:00Z,2025-10-15T09:14:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:12:00Z,2025-10-15T09:14:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:12:00Z,2025-10-15T09:14:00Z,0.0010,0.0098,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:12:00Z,2025-10-15T09:14:00Z,0.0010,0.0098,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:12:00Z,2025-10-15T09:14:00Z,0.0060,0.0607,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:14:00Z,2025-10-15T09:16:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:14:00Z,2025-10-15T09:16:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:14:00Z,2025-10-15T09:16:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:14:00Z,2025-10-15T09:16:00Z,0.0010,0.0098,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:14:00Z,2025-10-15T09:16:00Z,0.0070,0.0705,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:16:00Z,2025-10-15T09:18:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:16:00Z,2025-10-15T09:18:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:16:00Z,2025-10-15T09:18:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:16:00Z,2025-10-15T09:18:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:16:00Z,2025-10-15T09:18:00Z,0.0030,0.0296,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:18:00Z,2025-10-15T09:20:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:18:00Z,2025-10-15T09:20:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:18:00Z,2025-10-15T09:20:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:18:00Z,2025-10-15T09:20:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:18:00Z,2025-10-15T09:20:00Z,0.0020,0.0196,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:20:00Z,2025-10-15T09:22:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:20:00Z,2025-10-15T09:22:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:20:00Z,2025-10-15T09:22:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:20:00Z,2025-10-15T09:22:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:20:00Z,2025-10-15T09:22:00Z,0.0010,0.0098,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:22:00Z,2025-10-15T09:24:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:22:00Z,2025-10-15T09:24:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:22:00Z,2025-10-15T09:24:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:22:00Z,2025-10-15T09:24:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:22:00Z,2025-10-15T09:24:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:24:00Z,2025-10-15T09:26:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:24:00Z,2025-10-15T09:26:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:24:00Z,2025-10-15T09:26:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:24:00Z,2025-10-15T09:26:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:24:00Z,2025-10-15T09:26:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:26:00Z,2025-10-15T09:28:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:26:00Z,2025-10-15T09:28:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:26:00Z,2025-10-15T09:28:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:26:00Z,2025-10-15T09:28:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:26:00Z,2025-10-15T09:28:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:28:00Z,2025-10-15T09:30:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:28:00Z,2025-10-15T09:30:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:28:00Z,2025-10-15T09:30:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:28:00Z,2025-10-15T09:30:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:28:00Z,2025-10-15T09:30:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:30:00Z,2025-10-15T09:32:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:30:00Z,2025-10-15T09:32:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:30:00Z,2025-10-15T09:32:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:30:00Z,2025-10-15T09:32:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:30:00Z,2025-10-15T09:32:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:32:00Z,2025-10-15T09:34:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:32:00Z,2025-10-15T09:34:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:32:00Z,2025-10-15T09:34:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:32:00Z,2025-10-15T09:34:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:32:00Z,2025-10-15T09:34:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:34:00Z,2025-10-15T09:36:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:34:00Z,2025-10-15T09:36:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:34:00Z,2025-10-15T09:36:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:34:00Z,2025-10-15T09:36:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:34:00Z,2025-10-15T09:36:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:36:00Z,2025-10-15T09:38:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:36:00Z,2025-10-15T09:38:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:36:00Z,2025-10-15T09:38:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:36:00Z,2025-10-15T09:38:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:36:00Z,2025-10-15T09:38:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.000-0.200,B2,0.0000,0.2000,2025-10-15T09:38:00Z,2025-10-15T09:40:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.200-0.400,B2,0.2000,0.4000,2025-10-15T09:38:00Z,2025-10-15T09:40:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.400-0.600,B2,0.4000,0.6000,2025-10-15T09:38:00Z,2025-10-15T09:40:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.600-0.800,B2,0.6000,0.8000,2025-10-15T09:38:00Z,2025-10-15T09:40:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B2:0.800-1.000,B2,0.8000,1.0000,2025-10-15T09:38:00Z,2025-10-15T09:40:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.000-0.200,B3,0.0000,0.2000,2025-10-15T07:00:00Z,2025-10-15T07:02:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.200-0.400,B3,0.2000,0.4000,2025-10-15T07:00:00Z,2025-10-15T07:02:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.400-0.600,B3,0.4000,0.6000,2025-10-15T07:00:00Z,2025-10-15T07:02:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.600-0.800,B3,0.6000,0.8000,2025-10-15T07:00:00Z,2025-10-15T07:02:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.800-1.000,B3,0.8000,1.0000,2025-10-15T07:00:00Z,2025-10-15T07:02:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.000-0.200,B3,0.0000,0.2000,2025-10-15T07:02:00Z,2025-10-15T07:04:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.200-0.400,B3,0.2000,0.4000,2025-10-15T07:02:00Z,2025-10-15T07:04:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.400-0.600,B3,0.4000,0.6000,2025-10-15T07:02:00Z,2025-10-15T07:04:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.600-0.800,B3,0.6000,0.8000,2025-10-15T07:02:00Z,2025-10-15T07:04:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.800-1.000,B3,0.8000,1.0000,2025-10-15T07:02:00Z,2025-10-15T07:04:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.000-0.200,B3,0.0000,0.2000,2025-10-15T07:04:00Z,2025-10-15T07:06:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.200-0.400,B3,0.2000,0.4000,2025-10-15T07:04:00Z,2025-10-15T07:06:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.400-0.600,B3,0.4000,0.6000,2025-10-15T07:04:00Z,2025-10-15T07:06:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.600-0.800,B3,0.6000,0.8000,2025-10-15T07:04:00Z,2025-10-15T07:06:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.800-1.000,B3,0.8000,1.0000,2025-10-15T07:04:00Z,2025-10-15T07:06:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.000-0.200,B3,0.0000,0.2000,2025-10-15T07:06:00Z,2025-10-15T07:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.200-0.400,B3,0.2000,0.4000,2025-10-15T07:06:00Z,2025-10-15T07:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.400-0.600,B3,0.4000,0.6000,2025-10-15T07:06:00Z,2025-10-15T07:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.600-0.800,B3,0.6000,0.8000,2025-10-15T07:06:00Z,2025-10-15T07:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.800-1.000,B3,0.8000,1.0000,2025-10-15T07:06:00Z,2025-10-15T07:08:00Z,0.0000,0.0000,A,0.2000,1.0.0,
B3:0.000-0.200,B3,0.0000,0.2000,2025-10-15T07:08:00Z,2025-10-15T07:10:00Z,0.0000,0.0000,A,0.2000,1.0.0,
